# spike raster log
# sample state timestep dm L0 L1 L2 L3 prediction match
sample=451 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=451 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=452 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=453 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=454 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=455 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=456 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=457 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=458 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=459 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=460 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=461 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=462 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=463 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=464 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=465 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=466 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=0 dm=10 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=467 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=2 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=3 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=4 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=5 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=6 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=7 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=8 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_UPDATE timestep=9 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=468 state=S_DONE timestep=10 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=469 state=S_UPDATE timestep=0 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
sample=469 state=S_UPDATE timestep=1 dm=00 L0=00000000 L1=00000000 L2=00000000 L3=00000000 pred=0 match=0
